sku_id,week_start,channel,qty,data_provenance
YGM-IMP-0023,2025-11-15,hospital,21992.71,synthetic
YGM-IMP-0023,2025-11-22,hospital,15798.82,synthetic
YGM-IMP-0023,2025-11-29,hospital,20016.01,synthetic
YGM-IMP-0023,2025-12-06,hospital,22304.18,synthetic
YGM-IMP-0023,2025-12-13,hospital,25986.74,synthetic
YGM-IMP-0023,2025-12-20,hospital,16842.41,synthetic
YGM-IMP-0023,2025-12-27,hospital,19173.9,synthetic
YGM-IMP-0023,2026-01-03,hospital,21157.19,synthetic
YGM-IMP-0023,2026-01-10,hospital,13525.79,synthetic
YGM-IMP-0023,2026-01-17,hospital,19256.12,synthetic
YGM-IMP-0023,2026-01-24,hospital,15600.24,synthetic
YGM-IMP-0023,2026-01-31,hospital,12648.73,synthetic
YGM-IMP-0023,2026-02-07,hospital,20638.58,synthetic
YGM-IMP-0023,2026-02-14,hospital,11178.18,synthetic
YGM-IMP-0023,2026-02-21,hospital,14472.64,synthetic
YGM-IMP-0023,2026-02-28,hospital,17482.71,synthetic
YGM-IMP-0023,2026-03-07,hospital,15398.04,synthetic
YGM-IMP-0023,2026-03-14,hospital,15055.16,synthetic
YGM-IMP-0023,2026-03-21,hospital,14798.06,synthetic
YGM-IMP-0023,2026-03-28,hospital,15605.84,synthetic
YGM-IMP-0023,2026-04-04,hospital,53586.26,synthetic
YGM-IMP-0023,2026-04-11,hospital,45042.07,synthetic
YGM-IMP-0023,2026-04-18,hospital,50181.26,synthetic
YGM-IMP-0023,2026-04-25,hospital,39048.97,synthetic
YGM-IMP-0023,2026-05-02,hospital,44930.9,synthetic
YGM-IMP-0023,2026-05-09,hospital,33631.42,synthetic
YGM-IMP-0023,2026-05-16,hospital,30761.74,synthetic
YGM-IMP-0023,2026-05-23,hospital,24628.87,synthetic
YGM-IMP-0023,2026-05-30,hospital,31519.67,synthetic
YGM-IMP-0023,2026-06-06,hospital,30842.56,synthetic
YGM-IMP-0023,2026-06-13,hospital,23198.14,synthetic
YGM-IMP-0023,2026-06-20,hospital,26576.04,synthetic
YGM-IMP-0023,2026-06-27,hospital,27624.53,synthetic
YGM-IMP-0024,2024-07-06,hospital,213.87,synthetic
YGM-IMP-0024,2024-07-13,hospital,273.2,synthetic
YGM-IMP-0024,2024-07-20,hospital,205.33,synthetic
YGM-IMP-0024,2024-07-27,hospital,213.4,synthetic
YGM-IMP-0024,2024-08-03,hospital,220.58,synthetic
YGM-IMP-0024,2024-08-10,hospital,210.65,synthetic
YGM-IMP-0024,2024-08-17,hospital,171.36,synthetic
YGM-IMP-0024,2024-08-24,hospital,203.61,synthetic
YGM-IMP-0024,2024-08-31,hospital,232.03,synthetic
YGM-IMP-0024,2024-09-07,hospital,398.29,synthetic
YGM-IMP-0024,2024-09-14,hospital,335.8,synthetic
YGM-IMP-0024,2024-09-21,hospital,207.81,synthetic
YGM-IMP-0024,2024-09-28,hospital,373.46,synthetic
YGM-IMP-0024,2024-10-05,hospital,357.33,synthetic
YGM-IMP-0024,2024-10-12,hospital,309.06,synthetic
YGM-IMP-0024,2024-10-19,hospital,323.92,synthetic
YGM-IMP-0024,2024-10-26,hospital,841.92,synthetic
YGM-IMP-0024,2024-11-02,hospital,846.57,synthetic
YGM-IMP-0024,2024-11-09,hospital,795.57,synthetic
YGM-IMP-0024,2024-11-16,hospital,812.08,synthetic
YGM-IMP-0024,2024-11-23,hospital,754.07,synthetic
YGM-IMP-0024,2024-11-30,hospital,839.84,synthetic
YGM-IMP-0024,2024-12-07,hospital,629.7,synthetic
YGM-IMP-0024,2024-12-14,hospital,546.32,synthetic
YGM-IMP-0024,2024-12-21,hospital,924.97,synthetic
YGM-IMP-0024,2024-12-28,hospital,869.77,synthetic
YGM-IMP-0024,2025-01-04,hospital,1257.96,synthetic
YGM-IMP-0024,2025-01-11,hospital,968.02,synthetic
YGM-IMP-0024,2025-01-18,hospital,859.57,synthetic
YGM-IMP-0024,2025-01-25,hospital,928.71,synthetic
YGM-IMP-0024,2025-02-01,hospital,779.34,synthetic
YGM-IMP-0024,2025-02-08,hospital,897.91,synthetic
YGM-IMP-0024,2025-02-15,hospital,996.87,synthetic
YGM-IMP-0024,2025-02-22,hospital,929.82,synthetic
YGM-IMP-0024,2025-03-01,hospital,1163.74,synthetic
YGM-IMP-0024,2025-03-08,hospital,1346.09,synthetic
YGM-IMP-0024,2025-03-15,hospital,1026.25,synthetic
YGM-IMP-0024,2025-03-22,hospital,1205.25,synthetic
YGM-IMP-0024,2025-03-29,hospital,1589.05,synthetic
YGM-IMP-0024,2025-04-05,hospital,698.64,synthetic
YGM-IMP-0024,2025-04-12,hospital,839.56,synthetic
YGM-IMP-0024,2025-04-19,hospital,653.98,synthetic
YGM-IMP-0024,2025-04-26,hospital,820.42,synthetic
YGM-IMP-0024,2025-05-03,hospital,784.48,synthetic
YGM-IMP-0024,2025-05-10,hospital,597.05,synthetic
YGM-IMP-0024,2025-05-17,hospital,678.48,synthetic
YGM-IMP-0024,2025-05-24,hospital,556.16,synthetic
YGM-IMP-0024,2025-05-31,hospital,1820.88,synthetic
YGM-IMP-0024,2025-06-07,hospital,1705.85,synthetic
YGM-IMP-0024,2025-06-14,hospital,1564.75,synthetic
YGM-IMP-0024,2025-06-21,hospital,2001.54,synthetic
YGM-IMP-0024,2025-06-28,hospital,2613.22,synthetic
YGM-IMP-0024,2025-07-05,hospital,2104.08,synthetic
YGM-IMP-0024,2025-07-12,hospital,1041.5,synthetic
YGM-IMP-0024,2025-07-19,hospital,1343.75,synthetic
YGM-IMP-0024,2025-07-26,hospital,1421.59,synthetic
YGM-IMP-0024,2025-08-02,hospital,1403.3,synthetic
YGM-IMP-0024,2025-08-09,hospital,1084.08,synthetic
YGM-IMP-0024,2025-08-16,hospital,1785.11,synthetic
YGM-IMP-0024,2025-08-23,hospital,1484.96,synthetic
YGM-IMP-0024,2025-08-30,hospital,1464.04,synthetic
YGM-IMP-0024,2025-09-06,hospital,1196.64,synthetic
YGM-IMP-0024,2025-09-13,hospital,1694.53,synthetic
YGM-IMP-0024,2025-09-20,hospital,1431.52,synthetic
YGM-IMP-0024,2025-09-27,hospital,1722.06,synthetic
YGM-IMP-0024,2025-10-04,hospital,1282.7,synthetic
YGM-IMP-0024,2025-10-11,hospital,1940.38,synthetic
YGM-IMP-0024,2025-10-18,hospital,1168.09,synthetic
YGM-IMP-0024,2025-10-25,hospital,1504.49,synthetic
YGM-IMP-0024,2025-11-01,hospital,2205.27,synthetic
YGM-IMP-0024,2025-11-08,hospital,2417.41,synthetic
YGM-IMP-0024,2025-11-15,hospital,1765.53,synthetic
YGM-IMP-0024,2025-11-22,hospital,7657.15,synthetic
YGM-IMP-0024,2025-11-29,hospital,9244.18,synthetic
YGM-IMP-0024,2025-12-06,hospital,7535.41,synthetic
YGM-IMP-0024,2025-12-13,hospital,9587.48,synthetic
YGM-IMP-0024,2025-12-20,hospital,6855.47,synthetic
YGM-IMP-0024,2025-12-27,hospital,8489.01,synthetic
YGM-IMP-0024,2026-01-03,hospital,6446.19,synthetic
YGM-IMP-0024,2026-01-10,hospital,9286.56,synthetic
YGM-IMP-0024,2026-01-17,hospital,6192.61,synthetic
YGM-IMP-0024,2026-01-24,hospital,7587.2,synthetic
YGM-IMP-0024,2026-01-31,hospital,6300.82,synthetic
YGM-IMP-0024,2026-02-07,hospital,6038.51,synthetic
YGM-IMP-0024,2026-02-14,hospital,8884.72,synthetic
YGM-IMP-0024,2026-02-21,hospital,9647.38,synthetic
YGM-IMP-0024,2026-02-28,hospital,9528.51,synthetic
YGM-IMP-0024,2026-03-07,hospital,9493.46,synthetic
YGM-IMP-0024,2026-03-14,hospital,9231.85,synthetic
YGM-IMP-0024,2026-03-21,hospital,7497.92,synthetic
YGM-IMP-0024,2026-03-28,hospital,12549.57,synthetic
YGM-IMP-0024,2026-04-04,hospital,13924.77,synthetic
YGM-IMP-0024,2026-04-11,hospital,14974.97,synthetic
YGM-IMP-0024,2026-04-18,hospital,12141.9,synthetic
YGM-IMP-0024,2026-04-25,hospital,13738.39,synthetic
YGM-IMP-0024,2026-05-02,hospital,16230.8,synthetic
YGM-IMP-0024,2026-05-09,hospital,18178.26,synthetic
YGM-IMP-0024,2026-05-16,hospital,41645.5,synthetic
YGM-IMP-0024,2026-05-23,hospital,34607.17,synthetic
YGM-IMP-0024,2026-05-30,hospital,42051.33,synthetic
YGM-IMP-0024,2026-06-06,hospital,38045.35,synthetic
YGM-IMP-0024,2026-06-13,hospital,43454.28,synthetic
YGM-IMP-0024,2026-06-20,hospital,26935.95,synthetic
YGM-IMP-0024,2026-06-27,hospital,44205.56,synthetic
YGM-IMP-0025,2024-07-06,hospital,32.51,synthetic
YGM-IMP-0025,2024-07-13,hospital,34.65,synthetic
YGM-IMP-0025,2024-07-20,hospital,29.46,synthetic
YGM-IMP-0025,2024-07-27,hospital,21.08,synthetic
YGM-IMP-0025,2024-08-03,hospital,30.62,synthetic
YGM-IMP-0025,2024-08-10,hospital,32.49,synthetic
YGM-IMP-0025,2024-08-17,hospital,39.97,synthetic
YGM-IMP-0025,2024-08-24,hospital,27.77,synthetic
YGM-IMP-0025,2024-08-31,hospital,33.46,synthetic
YGM-IMP-0025,2024-09-07,hospital,31.15,synthetic
YGM-IMP-0025,2024-09-14,hospital,29.99,synthetic
YGM-IMP-0025,2024-09-21,hospital,22.01,synthetic
YGM-IMP-0025,2024-09-28,hospital,26.59,synthetic
YGM-IMP-0025,2024-10-05,hospital,30.62,synthetic
YGM-IMP-0025,2024-10-12,hospital,27.94,synthetic
YGM-IMP-0025,2024-10-19,hospital,25.9,synthetic
YGM-IMP-0025,2024-10-26,hospital,23.25,synthetic
YGM-IMP-0025,2024-11-02,hospital,17.82,synthetic
YGM-IMP-0025,2024-11-09,hospital,17.0,synthetic
YGM-IMP-0025,2024-11-16,hospital,16.58,synthetic
YGM-IMP-0025,2024-11-23,hospital,19.86,synthetic
YGM-IMP-0025,2024-11-30,hospital,23.1,synthetic
YGM-IMP-0025,2024-12-07,hospital,23.89,synthetic
YGM-IMP-0025,2024-12-14,hospital,22.6,synthetic
YGM-IMP-0025,2024-12-21,hospital,64.71,synthetic
YGM-IMP-0025,2024-12-28,hospital,72.03,synthetic
YGM-IMP-0025,2025-01-04,hospital,69.3,synthetic
YGM-IMP-0025,2025-01-11,hospital,195.49,synthetic
YGM-IMP-0025,2025-01-18,hospital,162.69,synthetic
YGM-IMP-0025,2025-01-25,hospital,148.24,synthetic
YGM-IMP-0025,2025-02-01,hospital,106.32,synthetic
YGM-IMP-0025,2025-02-08,hospital,150.27,synthetic
YGM-IMP-0025,2025-02-15,hospital,175.28,synthetic
YGM-IMP-0025,2025-02-22,hospital,217.69,synthetic
YGM-IMP-0025,2025-03-01,hospital,138.85,synthetic
YGM-IMP-0025,2025-03-08,hospital,130.68,synthetic
YGM-IMP-0025,2025-03-15,hospital,121.21,synthetic
YGM-IMP-0025,2025-03-22,hospital,118.47,synthetic
YGM-IMP-0025,2025-03-29,hospital,98.97,synthetic
YGM-IMP-0025,2025-04-05,hospital,168.77,synthetic
YGM-IMP-0025,2025-04-12,hospital,149.65,synthetic
YGM-IMP-0025,2025-04-19,hospital,178.61,synthetic
YGM-IMP-0025,2025-04-26,hospital,165.25,synthetic
YGM-IMP-0025,2025-05-03,hospital,200.45,synthetic
YGM-IMP-0025,2025-05-10,hospital,179.34,synthetic
YGM-IMP-0025,2025-05-17,hospital,177.3,synthetic
YGM-IMP-0025,2025-05-24,hospital,129.66,synthetic
YGM-IMP-0025,2025-05-31,hospital,121.43,synthetic
YGM-IMP-0025,2025-06-07,hospital,327.13,synthetic
YGM-IMP-0025,2025-06-14,hospital,358.26,synthetic
YGM-IMP-0025,2025-06-21,hospital,334.34,synthetic
YGM-IMP-0025,2025-06-28,hospital,318.4,synthetic
YGM-IMP-0025,2025-07-05,hospital,383.07,synthetic
YGM-IMP-0025,2025-07-12,hospital,1003.45,synthetic
YGM-IMP-0025,2025-07-19,hospital,713.16,synthetic
YGM-IMP-0025,2025-07-26,hospital,1403.7,synthetic
YGM-IMP-0025,2025-08-02,hospital,2018.1,synthetic
YGM-IMP-0025,2025-08-09,hospital,1545.54,synthetic
YGM-IMP-0025,2025-08-16,hospital,1146.86,synthetic
YGM-IMP-0025,2025-08-23,hospital,1105.71,synthetic
YGM-IMP-0025,2025-08-30,hospital,1192.91,synthetic
YGM-IMP-0025,2025-09-06,hospital,4735.69,synthetic
YGM-IMP-0025,2025-09-13,hospital,12817.51,synthetic
YGM-IMP-0025,2025-09-20,hospital,11179.48,synthetic
YGM-IMP-0025,2025-09-27,hospital,13621.9,synthetic
YGM-IMP-0025,2025-10-04,hospital,14661.79,synthetic
YGM-IMP-0025,2025-10-11,hospital,15542.32,synthetic
YGM-IMP-0025,2025-10-18,hospital,12391.17,synthetic
YGM-IMP-0025,2025-10-25,hospital,14939.81,synthetic
YGM-IMP-0025,2025-11-01,hospital,60115.87,synthetic
YGM-IMP-0025,2025-11-08,hospital,133117.23,synthetic
YGM-IMP-0025,2025-11-15,hospital,181355.16,synthetic
YGM-IMP-0025,2025-11-22,hospital,146207.87,synthetic
YGM-IMP-0025,2025-11-29,hospital,142378.59,synthetic
YGM-IMP-0025,2025-12-06,hospital,177389.14,synthetic
YGM-IMP-0025,2025-12-13,hospital,138611.28,synthetic
YGM-IMP-0025,2025-12-20,hospital,129125.23,synthetic
YGM-IMP-0025,2025-12-27,hospital,160206.53,synthetic
YGM-IMP-0025,2026-01-03,hospital,134839.29,synthetic
YGM-IMP-0025,2026-01-10,hospital,132710.01,synthetic
YGM-IMP-0025,2026-01-17,hospital,157134.34,synthetic
YGM-IMP-0025,2026-01-24,hospital,151167.08,synthetic
YGM-IMP-0025,2026-01-31,hospital,146380.77,synthetic
YGM-IMP-0025,2026-02-07,hospital,178605.19,synthetic
YGM-IMP-0025,2026-02-14,hospital,148650.99,synthetic
YGM-IMP-0025,2026-02-21,hospital,244646.32,synthetic
YGM-IMP-0025,2026-02-28,hospital,249176.73,synthetic
YGM-IMP-0025,2026-03-07,hospital,243567.28,synthetic
YGM-IMP-0025,2026-03-14,hospital,193597.76,synthetic
YGM-IMP-0025,2026-03-21,hospital,204789.25,synthetic
YGM-IMP-0025,2026-03-28,hospital,255131.55,synthetic
YGM-IMP-0025,2026-04-04,hospital,218340.87,synthetic
YGM-IMP-0025,2026-04-11,hospital,166699.77,synthetic
YGM-IMP-0025,2026-04-18,hospital,200379.38,synthetic
YGM-IMP-0025,2026-04-25,hospital,142115.36,synthetic
YGM-IMP-0025,2026-05-02,hospital,159072.29,synthetic
YGM-IMP-0025,2026-05-09,hospital,135130.29,synthetic
YGM-IMP-0025,2026-05-16,hospital,139437.05,synthetic
YGM-IMP-0025,2026-05-23,hospital,128941.22,synthetic
YGM-IMP-0025,2026-05-30,hospital,139963.2,synthetic
YGM-IMP-0025,2026-06-06,hospital,294388.04,synthetic
YGM-IMP-0025,2026-06-13,hospital,326422.56,synthetic
YGM-IMP-0025,2026-06-20,hospital,272945.76,synthetic
YGM-IMP-0025,2026-06-27,hospital,397616.29,synthetic
YGM-IMP-0026,2024-07-06,hospital,50.44,synthetic
YGM-IMP-0026,2024-07-13,hospital,40.57,synthetic
YGM-IMP-0026,2024-07-20,hospital,50.36,synthetic
YGM-IMP-0026,2024-07-27,hospital,46.26,synthetic
YGM-IMP-0026,2024-08-03,hospital,53.93,synthetic
YGM-IMP-0026,2024-08-10,hospital,34.9,synthetic
YGM-IMP-0026,2024-08-17,hospital,24.26,synthetic
YGM-IMP-0026,2024-08-24,hospital,44.66,synthetic
YGM-IMP-0026,2024-08-31,hospital,36.89,synthetic
YGM-IMP-0026,2024-09-07,hospital,94.48,synthetic
YGM-IMP-0026,2024-09-14,hospital,357.67,synthetic
YGM-IMP-0026,2024-09-21,hospital,322.79,synthetic
YGM-IMP-0026,2024-09-28,hospital,224.67,synthetic
YGM-IMP-0026,2024-10-05,hospital,323.34,synthetic
YGM-IMP-0026,2024-10-12,hospital,305.23,synthetic
YGM-IMP-0026,2024-10-19,hospital,362.38,synthetic
YGM-IMP-0026,2024-10-26,hospital,352.7,synthetic
YGM-IMP-0026,2024-11-02,hospital,280.8,synthetic
YGM-IMP-0026,2024-11-09,hospital,363.63,synthetic
YGM-IMP-0026,2024-11-16,hospital,264.56,synthetic
YGM-IMP-0026,2024-11-23,hospital,293.08,synthetic
YGM-IMP-0026,2024-11-30,hospital,390.47,synthetic
YGM-IMP-0026,2024-12-07,hospital,300.68,synthetic
YGM-IMP-0026,2024-12-14,hospital,246.13,synthetic
YGM-IMP-0026,2024-12-21,hospital,356.62,synthetic
YGM-IMP-0026,2024-12-28,hospital,364.04,synthetic
YGM-IMP-0026,2025-01-04,hospital,405.63,synthetic
YGM-IMP-0026,2025-01-11,hospital,399.35,synthetic
YGM-IMP-0026,2025-01-18,hospital,451.69,synthetic
YGM-IMP-0026,2025-01-25,hospital,353.01,synthetic
YGM-IMP-0026,2025-02-01,hospital,464.92,synthetic
YGM-IMP-0026,2025-02-08,hospital,472.29,synthetic
YGM-IMP-0026,2025-02-15,hospital,510.03,synthetic
YGM-IMP-0026,2025-02-22,hospital,345.69,synthetic
YGM-IMP-0026,2025-03-01,hospital,313.4,synthetic
YGM-IMP-0026,2025-03-08,hospital,853.8,synthetic
YGM-IMP-0026,2025-03-15,hospital,900.32,synthetic
YGM-IMP-0026,2025-03-22,hospital,2183.45,synthetic
YGM-IMP-0026,2025-03-29,hospital,6985.28,synthetic
YGM-IMP-0026,2025-04-05,hospital,4805.22,synthetic
YGM-IMP-0026,2025-04-12,hospital,5864.78,synthetic
YGM-IMP-0026,2025-04-19,hospital,5878.65,synthetic
YGM-IMP-0026,2025-04-26,hospital,9658.96,synthetic
YGM-IMP-0026,2025-05-03,hospital,7122.3,synthetic
YGM-IMP-0026,2025-05-10,hospital,8110.09,synthetic
YGM-IMP-0026,2025-05-17,hospital,5939.46,synthetic
YGM-IMP-0026,2025-05-24,hospital,7789.05,synthetic
YGM-IMP-0026,2025-05-31,hospital,4714.35,synthetic
YGM-IMP-0026,2025-06-07,hospital,5601.82,synthetic
YGM-IMP-0026,2025-06-14,hospital,5674.42,synthetic
YGM-IMP-0026,2025-06-21,hospital,5287.74,synthetic
YGM-IMP-0026,2025-06-28,hospital,3171.31,synthetic
YGM-IMP-0026,2025-07-05,hospital,4390.33,synthetic
YGM-IMP-0026,2025-07-12,hospital,3870.77,synthetic
YGM-IMP-0026,2025-07-19,hospital,5212.39,synthetic
YGM-IMP-0026,2025-07-26,hospital,5368.56,synthetic
YGM-IMP-0026,2025-08-02,hospital,5098.11,synthetic
YGM-IMP-0026,2025-08-09,hospital,3789.36,synthetic
YGM-IMP-0026,2025-08-16,hospital,6692.56,synthetic
YGM-IMP-0026,2025-08-23,hospital,5111.78,synthetic
YGM-IMP-0026,2025-08-30,hospital,3298.97,synthetic
YGM-IMP-0026,2025-09-06,hospital,3907.95,synthetic
YGM-IMP-0026,2025-09-13,hospital,3558.18,synthetic
YGM-IMP-0026,2025-09-20,hospital,3984.06,synthetic
YGM-IMP-0026,2025-09-27,hospital,4425.04,synthetic
YGM-IMP-0026,2025-10-04,hospital,5068.05,synthetic
YGM-IMP-0026,2025-10-11,hospital,6047.75,synthetic
YGM-IMP-0026,2025-10-18,hospital,6162.27,synthetic
YGM-IMP-0026,2025-10-25,hospital,5235.99,synthetic
YGM-IMP-0026,2025-11-01,hospital,4012.68,synthetic
YGM-IMP-0026,2025-11-08,hospital,14575.24,synthetic
YGM-IMP-0026,2025-11-15,hospital,10414.81,synthetic
YGM-IMP-0026,2025-11-22,hospital,7498.82,synthetic
YGM-IMP-0026,2025-11-29,hospital,11667.43,synthetic
YGM-IMP-0026,2025-12-06,hospital,9260.51,synthetic
YGM-IMP-0026,2025-12-13,hospital,8117.61,synthetic
YGM-IMP-0026,2025-12-20,hospital,9576.34,synthetic
YGM-IMP-0026,2025-12-27,hospital,8596.5,synthetic
YGM-IMP-0026,2026-01-03,hospital,7493.26,synthetic
YGM-IMP-0026,2026-01-10,hospital,6956.42,synthetic
YGM-IMP-0026,2026-01-17,hospital,6219.27,synthetic
YGM-IMP-0026,2026-01-24,hospital,7117.14,synthetic
YGM-IMP-0026,2026-01-31,hospital,6936.94,synthetic
YGM-IMP-0026,2026-02-07,hospital,6290.27,synthetic
YGM-IMP-0026,2026-02-14,hospital,17628.61,synthetic
YGM-IMP-0026,2026-02-21,hospital,18782.69,synthetic
YGM-IMP-0026,2026-02-28,hospital,19001.46,synthetic
YGM-IMP-0026,2026-03-07,hospital,17486.25,synthetic
YGM-IMP-0026,2026-03-14,hospital,22166.65,synthetic
YGM-IMP-0026,2026-03-21,hospital,17318.16,synthetic
YGM-IMP-0026,2026-03-28,hospital,14670.7,synthetic
YGM-IMP-0026,2026-04-04,hospital,17960.74,synthetic
YGM-IMP-0026,2026-04-11,hospital,21877.52,synthetic
YGM-IMP-0026,2026-04-18,hospital,22358.3,synthetic
YGM-IMP-0026,2026-04-25,hospital,28751.12,synthetic
YGM-IMP-0026,2026-05-02,hospital,31786.44,synthetic
YGM-IMP-0026,2026-05-09,hospital,20227.95,synthetic
YGM-IMP-0026,2026-05-16,hospital,22310.25,synthetic
YGM-IMP-0026,2026-05-23,hospital,77079.14,synthetic
YGM-IMP-0026,2026-05-30,hospital,91720.9,synthetic
YGM-IMP-0026,2026-06-06,hospital,74423.6,synthetic
YGM-IMP-0026,2026-06-13,hospital,51781.29,synthetic
YGM-IMP-0026,2026-06-20,hospital,60320.36,synthetic
YGM-IMP-0026,2026-06-27,hospital,308693.66,synthetic
YGM-IMP-0027,2024-07-06,hospital,4.5,synthetic
YGM-IMP-0027,2024-07-13,hospital,5.22,synthetic
YGM-IMP-0027,2024-07-20,hospital,4.58,synthetic
YGM-IMP-0027,2024-07-27,hospital,4.72,synthetic
YGM-IMP-0027,2024-08-03,hospital,4.22,synthetic
YGM-IMP-0027,2024-08-10,hospital,4.96,synthetic
YGM-IMP-0027,2024-08-17,hospital,5.96,synthetic
YGM-IMP-0027,2024-08-24,hospital,9.18,synthetic
YGM-IMP-0027,2024-08-31,hospital,5.38,synthetic
YGM-IMP-0027,2024-09-07,hospital,6.16,synthetic
YGM-IMP-0027,2024-09-14,hospital,7.24,synthetic
YGM-IMP-0027,2024-09-21,hospital,7.18,synthetic
YGM-IMP-0027,2024-09-28,hospital,9.04,synthetic
YGM-IMP-0027,2024-10-05,hospital,6.59,synthetic
YGM-IMP-0027,2024-10-12,hospital,7.68,synthetic
YGM-IMP-0027,2024-10-19,hospital,8.03,synthetic
YGM-IMP-0027,2024-10-26,hospital,32.64,synthetic
YGM-IMP-0027,2024-11-02,hospital,24.92,synthetic
YGM-IMP-0027,2024-11-09,hospital,24.6,synthetic
YGM-IMP-0027,2024-11-16,hospital,20.34,synthetic
YGM-IMP-0027,2024-11-23,hospital,18.04,synthetic
YGM-IMP-0027,2024-11-30,hospital,19.01,synthetic
YGM-IMP-0027,2024-12-07,hospital,32.47,synthetic
YGM-IMP-0027,2024-12-14,hospital,57.36,synthetic
YGM-IMP-0027,2024-12-21,hospital,68.65,synthetic
YGM-IMP-0027,2024-12-28,hospital,71.23,synthetic
YGM-IMP-0027,2025-01-04,hospital,85.96,synthetic
YGM-IMP-0027,2025-01-11,hospital,86.17,synthetic
YGM-IMP-0027,2025-01-18,hospital,87.52,synthetic
YGM-IMP-0027,2025-01-25,hospital,63.3,synthetic
YGM-IMP-0027,2025-02-01,hospital,88.06,synthetic
YGM-IMP-0027,2025-02-08,hospital,61.56,synthetic
YGM-IMP-0027,2025-02-15,hospital,62.35,synthetic
YGM-IMP-0027,2025-02-22,hospital,68.96,synthetic
YGM-IMP-0027,2025-03-01,hospital,69.59,synthetic
YGM-IMP-0027,2025-03-08,hospital,72.11,synthetic
YGM-IMP-0027,2025-03-15,hospital,74.67,synthetic
YGM-IMP-0027,2025-03-22,hospital,73.17,synthetic
YGM-IMP-0027,2025-03-29,hospital,68.25,synthetic
YGM-IMP-0027,2025-04-05,hospital,52.46,synthetic
YGM-IMP-0027,2025-04-12,hospital,60.81,synthetic
YGM-IMP-0027,2025-04-19,hospital,82.78,synthetic
YGM-IMP-0027,2025-04-26,hospital,185.73,synthetic
YGM-IMP-0027,2025-05-03,hospital,490.13,synthetic
YGM-IMP-0027,2025-05-10,hospital,784.96,synthetic
YGM-IMP-0027,2025-05-17,hospital,748.39,synthetic
YGM-IMP-0027,2025-05-24,hospital,978.74,synthetic
YGM-IMP-0027,2025-05-31,hospital,409.0,synthetic
YGM-IMP-0027,2025-06-07,hospital,849.27,synthetic
YGM-IMP-0027,2025-06-14,hospital,685.58,synthetic
YGM-IMP-0027,2025-06-21,hospital,710.75,synthetic
YGM-IMP-0027,2025-06-28,hospital,530.11,synthetic
YGM-IMP-0027,2025-07-05,hospital,622.95,synthetic
YGM-IMP-0027,2025-07-12,hospital,766.94,synthetic
YGM-IMP-0027,2025-07-19,hospital,353.32,synthetic
YGM-IMP-0027,2025-07-26,hospital,2336.71,synthetic
YGM-IMP-0027,2025-08-02,hospital,2016.05,synthetic
YGM-IMP-0027,2025-08-09,hospital,2253.24,synthetic
YGM-IMP-0027,2025-08-16,hospital,3911.65,synthetic
YGM-IMP-0027,2025-08-23,hospital,23393.35,synthetic
YGM-IMP-0027,2025-08-30,hospital,17508.88,synthetic
YGM-IMP-0027,2025-09-06,hospital,23672.3,synthetic
YGM-IMP-0027,2025-09-13,hospital,41509.07,synthetic
YGM-IMP-0027,2025-09-20,hospital,46109.98,synthetic
YGM-IMP-0027,2025-09-27,hospital,56114.07,synthetic
YGM-IMP-0027,2025-10-04,hospital,53321.64,synthetic
YGM-IMP-0027,2025-10-11,hospital,57690.93,synthetic
YGM-IMP-0027,2025-10-18,hospital,52754.84,synthetic
YGM-IMP-0027,2025-10-25,hospital,39523.61,synthetic
YGM-IMP-0027,2025-11-01,hospital,43382.07,synthetic
YGM-IMP-0027,2025-11-08,hospital,38311.8,synthetic
YGM-IMP-0027,2025-11-15,hospital,58458.32,synthetic
YGM-IMP-0027,2025-11-22,hospital,60153.78,synthetic
YGM-IMP-0027,2025-11-29,hospital,91606.21,synthetic
YGM-IMP-0027,2025-12-06,hospital,104297.72,synthetic
YGM-IMP-0027,2025-12-13,hospital,104862.6,synthetic
YGM-IMP-0027,2025-12-20,hospital,139825.03,synthetic
YGM-IMP-0027,2025-12-27,hospital,104166.07,synthetic
YGM-IMP-0027,2026-01-03,hospital,88717.61,synthetic
YGM-IMP-0027,2026-01-10,hospital,104689.02,synthetic
YGM-IMP-0027,2026-01-17,hospital,68113.83,synthetic
YGM-IMP-0027,2026-01-24,hospital,67244.68,synthetic
YGM-IMP-0027,2026-01-31,hospital,136038.15,synthetic
YGM-IMP-0027,2026-02-07,hospital,186442.12,synthetic
YGM-IMP-0027,2026-02-14,hospital,402527.68,synthetic
YGM-IMP-0027,2026-02-21,hospital,538193.82,synthetic
YGM-IMP-0027,2026-02-28,hospital,591282.64,synthetic
YGM-IMP-0027,2026-03-07,hospital,599993.13,synthetic
YGM-IMP-0027,2026-03-14,hospital,592116.04,synthetic
YGM-IMP-0027,2026-03-21,hospital,577608.2,synthetic
YGM-IMP-0027,2026-03-28,hospital,623041.67,synthetic
YGM-IMP-0027,2026-04-04,hospital,929123.92,synthetic
YGM-IMP-0027,2026-04-11,hospital,645160.08,synthetic
YGM-IMP-0027,2026-04-18,hospital,425933.32,synthetic
YGM-IMP-0027,2026-04-25,hospital,463473.55,synthetic
YGM-IMP-0027,2026-05-02,hospital,419770.83,synthetic
YGM-IMP-0027,2026-05-09,hospital,507021.42,synthetic
